"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_pil","edad_m1","estado_pil","tipo_vehiculo","marca_vehi","color_vehi","modelo_vehi","causa_acc"
"661",131,18,9,7,11,5,1,1,99,1,17,2,2,1,4,21,4,2011,2
"662",165,23,9,5,10,20,1,1,99,1,22,3,1,1,4,21,3,9999,3
"663",180,25,9,7,4,17,1,1,99,1,22,3,1,2,4,21,6,2000,2
"664",193,27,9,2,8,10,1,1,99,1,24,3,1,9,4,21,6,9999,2
"665",205,30,9,5,23,1,1,2,1,1,35,6,1,9,1,21,5,1997,1
"666",4,2,10,7,1,1,1,2,18,1,29,4,1,2,1,21,99,1995,2
"667",12,2,10,7,8,12,17,1,99,1,24,3,1,9,1,21,5,9999,1
"668",29,5,10,3,20,13,1,1,99,1,20,3,1,2,1,21,2,9999,2
"669",62,12,10,3,7,4,1,1,99,1,30,5,1,1,4,21,5,2009,1
"670",84,15,10,6,15,5,13,1,99,1,23,3,1,1,4,21,4,9999,1
"671",126,21,10,5,18,1,8,2,4,2,19,2,1,9,1,21,4,2005,1
"672",133,22,10,6,14,1,16,1,99,1,25,4,1,9,4,21,7,9999,1
"673",143,23,10,7,18,6,1,1,99,1,18,2,1,9,1,21,5,9999,1
"674",3,1,11,2,7,1,8,2,6,1,27,4,1,9,4,21,3,9999,2
"675",20,2,11,3,21,17,12,2,99,1,21,3,1,9,4,21,1,2008,2
"676",88,12,11,6,3,22,1,1,99,1,23,3,1,2,1,21,3,1999,1
"677",101,13,11,7,1,1,1,2,12,1,23,3,1,1,1,21,6,1992,2
"678",103,13,11,7,6,22,1,1,99,1,40,7,1,2,1,21,4,1998,2
"679",113,13,11,7,22,1,1,2,1,1,28,4,1,9,1,21,5,9999,2
"680",115,14,11,1,22,1,1,2,4,1,25,4,1,2,1,21,1,1994,1
"681",158,19,11,6,9,1,2,1,99,1,27,4,1,2,1,21,2,1994,1
"682",186,21,11,1,22,3,1,1,99,1,25,4,1,1,1,21,2,9999,1
"683",244,28,11,1,5,2,1,1,99,1,44,7,1,9,4,21,1,2003,3
"684",248,29,11,2,7,1,1,2,9,1,20,3,1,2,4,21,4,9999,2
"685",255,30,11,3,5,1,9,2,11,1,26,4,1,9,1,21,6,1994,2
"686",18,3,12,6,17,10,1,2,99,1,40,7,1,1,1,21,4,1995,1
"687",27,4,12,7,20,1,17,2,99,1,23,3,1,1,4,21,5,2002,1
"688",51,6,12,2,19,2,2,2,99,1,25,4,1,1,1,21,3,1997,1
"689",56,7,12,3,3,1,8,1,3,1,22,3,1,1,1,21,5,9999,2
"690",59,7,12,3,16,17,1,2,99,1,35,6,1,1,4,21,3,9999,1
"691",83,12,12,1,19,21,7,2,99,1,30,5,1,2,4,21,4,9999,2
"692",112,16,12,5,10,1,1,1,11,1,20,3,1,9,4,21,5,9999,1
"693",129,18,12,7,23,1,8,1,4,1,26,4,1,9,4,21,5,9999,1
"694",136,18,12,7,1,11,1,2,99,1,31,5,1,9,1,21,1,9999,1
"695",174,21,12,3,10,22,1,2,99,1,38,6,1,1,1,21,5,1997,1
"696",187,22,12,4,8,15,1,2,99,2,30,5,1,1,1,21,5,2000,4
"697",208,25,12,7,10,17,1,2,99,1,48,8,1,9,4,21,1,9999,2
"698",218,26,12,1,18,18,1,2,99,1,60,10,1,9,4,21,3,1999,1
"699",250,31,12,6,2,1,1,1,12,1,45,8,1,1,4,21,4,9999,2
"700",45,5,1,3,23,1,8,2,4,1,45,8,1,9,5,22,2,9999,1
"701",58,7,1,5,20,5,1,1,99,1,38,6,1,9,5,22,1,9999,1
"702",60,8,1,6,17,1,10,1,99,9,28,4,9,9,7,22,12,9999,4
"703",67,9,1,7,12,21,1,1,99,1,32,5,1,2,2,22,3,9999,2
"704",136,18,1,2,2,1,1,2,1,1,24,3,1,9,5,22,2,2002,1
"705",138,18,1,2,17,6,8,1,99,1,32,5,1,1,6,22,9,1995,1
"706",153,20,1,4,8,1,10,1,99,1,999,99,9,9,7,22,7,9999,3
"707",157,20,1,4,20,4,15,1,99,1,19,2,1,1,7,22,2,9999,3
"708",183,24,1,1,9,1,1,2,7,1,28,4,1,9,12,22,7,1986,1
"709",3,1,2,2,13,19,3,1,99,1,72,10,1,9,6,22,14,9999,1
"710",27,4,2,5,8,21,1,2,99,1,42,7,1,9,7,22,12,1995,1
"711",67,8,2,2,14,5,1,1,99,1,29,4,1,1,5,22,2,2000,1
"712",115,16,2,3,22,6,1,1,99,1,45,8,1,9,6,22,6,9999,1
"713",192,27,2,7,18,8,1,1,99,1,54,9,1,9,7,22,6,1993,1
"714",10,2,3,3,17,1,10,1,99,9,999,99,9,9,7,22,7,9999,1
"715",93,12,3,6,12,21,1,1,99,1,35,6,1,1,7,22,1,1986,1
"716",94,12,3,6,15,5,1,1,99,1,25,4,1,1,7,22,7,9999,3
"717",96,12,3,6,10,11,1,1,99,1,44,7,1,2,5,22,6,9999,2
"718",101,13,3,7,18,21,1,1,99,9,999,99,9,9,5,22,7,1990,1
"719",106,13,3,7,6,3,1,1,99,9,999,99,9,9,7,22,7,9999,2
"720",108,14,3,1,16,10,4,1,99,1,17,2,2,1,7,22,99,9999,1
"721",111,14,3,1,11,3,8,1,99,1,26,4,1,1,7,22,99,9999,1
"722",124,17,3,4,17,10,1,1,99,1,24,3,1,1,5,22,2,9999,1
"723",160,23,3,3,13,2,8,1,99,1,68,10,1,9,6,22,2,9999,1
"724",202,29,3,2,7,1,13,1,99,9,999,99,9,9,7,22,7,9999,1
"725",204,29,3,2,13,9,1,2,7,1,49,8,1,9,5,22,7,2001,1
"726",71,13,4,3,19,1,15,1,99,9,999,99,9,9,5,22,2,9999,2
"727",82,14,4,4,7,9,17,1,99,9,999,99,9,9,7,22,8,9999,3
"728",117,21,4,4,16,21,7,1,99,1,42,7,1,1,5,22,14,9999,4
"729",140,23,4,6,4,3,3,1,99,9,999,99,9,1,7,22,7,9999,3
"730",149,24,4,7,10,7,1,1,99,9,999,99,9,9,7,22,99,1986,3
"731",40,8,5,7,4,8,5,1,99,1,23,3,1,1,7,22,6,9999,4
"732",52,9,5,1,6,2,3,1,99,1,47,8,1,1,6,22,2,9999,1
"733",58,10,5,2,14,7,1,1,99,9,999,99,9,9,7,22,1,9999,3
"734",157,21,5,6,13,1,8,2,11,9,999,99,9,9,7,22,7,9999,2
"735",217,27,5,5,18,4,6,1,99,1,60,10,1,9,12,22,6,1992,1
"736",237,29,5,7,4,9,20,1,99,1,55,10,1,9,2,22,3,1991,2
"737",9,1,6,3,7,4,9,1,99,9,999,99,9,9,7,22,99,9999,4
"738",26,4,6,6,14,1,14,1,99,1,39,6,1,9,5,22,1,2008,1
"739",45,6,6,1,8,4,1,1,99,1,32,5,1,1,7,22,1,1990,1
"740",61,9,6,4,7,1,1,2,11,1,26,4,1,1,12,22,7,1993,1
"741",75,10,6,5,15,1,8,2,4,1,53,9,1,1,12,22,1,9999,1
"742",99,13,6,1,7,5,1,1,99,9,999,99,9,9,6,22,1,9999,3
"743",101,13,6,1,23,14,1,1,99,1,58,10,1,2,5,22,3,1999,2
"744",140,19,6,7,7,1,17,1,99,9,999,99,9,9,7,22,1,9999,1
"745",211,29,6,3,15,5,1,1,99,1,43,7,1,1,5,22,3,9999,1
"746",11,2,7,6,7,1,16,1,99,9,999,99,9,9,7,22,3,9999,3
"747",17,3,7,7,6,1,16,1,99,9,999,99,9,9,12,22,11,9999,1
"748",61,9,7,6,18,1,1,2,12,1,36,6,1,1,9,22,2,9999,1
"749",89,13,7,3,11,1,10,1,99,1,26,4,1,9,12,22,1,1995,1
"750",123,21,7,4,7,1,1,2,9,1,33,5,1,1,7,22,2,1997,1
"751",134,22,7,5,12,3,13,1,99,1,51,9,1,1,7,22,2,1996,1
"752",136,22,7,5,6,7,18,1,99,1,46,8,1,1,7,22,7,1990,2
"753",171,27,7,3,6,10,1,1,99,1,31,5,1,9,12,22,1,1983,1
"754",29,4,8,4,21,1,10,1,99,1,40,7,1,1,7,22,7,1993,1
"755",171,25,8,4,13,11,1,2,99,1,48,8,1,1,7,22,7,1990,1
"756",197,29,8,1,10,1,15,1,99,1,20,3,1,9,7,22,7,1988,1
"757",52,9,9,5,17,1,1,2,12,1,41,7,1,1,12,22,99,1984,1
"758",84,12,9,1,9,7,1,1,99,1,28,4,1,1,12,22,7,1991,2
"759",173,25,9,7,12,1,15,1,99,1,33,5,1,2,7,22,7,9999,1
"760",195,27,9,2,0,14,1,1,99,1,29,4,1,2,5,22,2,9999,2
"761",203,29,9,4,6,5,11,1,99,1,62,10,1,9,6,22,2,9999,4
"762",26,4,10,2,20,14,1,1,99,1,57,10,1,9,7,22,7,9999,1
"763",74,14,10,5,16,6,1,1,99,1,65,10,1,1,7,22,7,1996,1
"764",87,15,10,6,8,9,1,1,99,1,46,8,1,1,5,22,2,9999,1
"765",95,16,10,7,22,9,1,1,99,1,46,8,1,1,6,22,14,9999,1
"766",165,27,10,4,22,1,2,1,99,1,33,5,1,1,5,22,7,1991,1
"767",182,29,10,6,12,5,1,1,99,1,47,8,1,1,6,22,2,2000,1
"768",190,31,10,1,11,14,12,1,99,1,46,8,1,1,5,22,2,2002,1
"769",67,9,11,3,8,4,1,1,99,9,999,99,9,9,7,22,3,9999,1
"770",150,17,11,4,20,7,1,1,99,1,27,4,1,1,7,22,2,2002,1
"771",157,18,11,5,7,7,1,2,99,1,22,3,1,1,5,22,99,9999,3
"772",234,27,11,7,4,2,8,1,99,9,999,99,1,9,5,22,2,9999,1
"773",239,28,11,1,7,1,2,1,99,9,999,99,9,9,12,22,1,9999,1
"774",246,29,11,2,23,1,1,2,7,9,999,99,9,9,5,22,2,9999,1
"775",258,30,11,3,5,10,1,1,99,9,999,99,9,9,7,22,7,9999,1
"776",258,30,11,3,5,10,1,1,99,9,999,99,9,9,7,22,1,9999,1
"777",52,6,12,2,14,4,3,2,99,1,999,11,1,9,5,22,2,2001,1
"778",195,24,12,6,6,1,10,2,99,1,25,4,1,1,7,22,6,9999,1
"779",92,13,1,4,14,20,1,1,99,1,41,7,1,9,5,23,2,2008,1
"780",151,20,1,4,9,1,1,2,1,1,22,3,1,1,3,23,14,1989,1
"781",167,22,1,6,1,5,5,1,99,1,37,6,1,1,3,23,3,1994,1
"782",245,31,1,1,17,22,4,1,99,1,27,4,1,9,3,23,2,2000,3
"783",76,9,2,3,2,1,1,2,16,1,35,6,1,9,3,23,99,1991,4
"784",111,16,2,3,9,1,1,2,1,1,17,2,2,9,5,23,2,9999,1
"785",140,19,2,6,7,1,1,2,1,1,30,5,1,2,2,23,4,1994,1
"786",144,19,2,6,15,2,8,1,99,1,86,10,1,9,2,23,9,9999,3
"787",149,20,2,7,18,1,1,2,25,1,63,10,1,9,3,23,3,1990,3
"788",193,27,2,7,9,2,1,1,99,1,40,7,1,2,3,23,7,9999,4
"789",194,28,2,1,20,1,1,2,1,1,21,3,1,1,5,23,2,1987,1
"790",24,4,3,5,18,13,6,1,99,1,34,5,1,9,5,23,2,9999,3
"791",85,10,3,4,3,14,13,1,99,1,20,3,1,1,5,23,2,9999,4
"792",133,18,3,5,18,4,1,2,2,1,38,6,1,9,3,23,2,2010,1
"793",15,4,4,1,22,1,1,2,3,1,35,6,1,9,2,23,2,1994,2
"794",18,4,4,1,22,1,10,2,4,1,35,6,1,9,5,23,2,9999,1
"795",53,9,4,6,15,22,14,1,99,9,999,99,9,9,2,23,6,9999,3
"796",61,11,4,1,6,1,3,1,99,1,27,4,1,9,5,23,2,1988,1
"797",62,11,4,1,19,1,13,1,99,1,25,4,1,1,1,23,3,1976,1
"798",168,29,4,5,18,5,6,1,99,1,29,4,1,1,5,23,2,2008,1
"799",22,4,5,3,14,11,2,1,99,1,19,2,1,9,3,23,3,2007,1
"800",110,15,5,7,8,16,1,2,4,2,57,10,1,1,2,23,4,9999,1
"801",138,19,5,4,7,9,23,1,99,1,35,6,1,9,5,23,2,2008,1
"802",232,28,5,6,15,2,3,1,99,1,24,3,1,9,5,23,2,2011,1
"803",43,6,6,1,8,10,1,2,99,1,25,4,1,1,5,23,2,2006,1
"804",65,9,6,4,21,13,2,1,99,1,28,4,1,2,2,23,9,9999,1
"805",163,23,6,4,15,1,1,2,7,1,67,10,1,9,9,23,8,9999,1
"806",10,2,8,2,22,1,1,2,1,1,25,4,1,1,16,23,2,2005,1
"807",97,12,8,5,21,1,2,1,99,1,38,6,1,1,3,23,4,2008,2
"808",151,21,8,7,6,12,3,1,99,1,39,6,1,9,3,23,99,9999,1
"809",64,11,9,7,17,22,1,1,99,1,31,5,1,1,3,23,11,9999,1
"810",78,12,9,1,23,1,1,2,12,1,25,4,1,1,3,23,7,9999,1
"811",90,13,9,2,22,5,7,1,99,1,29,4,1,2,99,23,10,9999,3
"812",152,21,9,3,14,9,20,1,99,1,45,8,1,9,3,23,1,1993,2
"813",189,26,9,1,6,4,1,1,99,1,49,8,1,2,2,23,11,1986,1
"814",202,29,9,4,18,5,2,1,99,1,27,4,1,1,5,23,99,1986,1
"815",80,15,10,6,1,1,1,2,7,1,47,8,1,2,2,23,9,1999,2
"816",131,21,10,5,19,10,1,1,99,1,28,4,1,2,3,23,3,9999,1
"817",147,24,10,1,15,6,1,1,99,1,37,6,1,9,1,23,6,1986,3
"818",160,25,10,2,16,5,1,1,99,9,999,99,9,9,3,23,2,9999,1
"819",177,29,10,6,7,1,1,2,4,1,63,10,1,1,3,23,4,9999,1
"820",18,2,11,3,12,15,4,2,99,1,22,3,1,9,5,23,2,9999,1
"821",35,4,11,5,17,9,20,2,1,1,31,5,1,9,5,23,2,2001,1
"822",38,5,11,6,14,22,5,1,99,9,999,99,9,9,5,23,2,9999,1
"823",75,10,11,4,1,1,8,2,4,1,30,5,1,9,3,23,4,1989,1
"824",77,10,11,4,22,10,1,1,99,1,31,5,1,9,5,23,2,9999,1
"825",57,7,12,3,3,21,1,2,99,1,21,3,1,1,1,23,1,1989,2
"826",70,10,12,6,10,1,14,2,99,1,26,4,1,9,5,23,2,2003,1
"827",87,12,12,1,15,14,1,1,1,1,38,6,1,2,3,23,2,1994,1
"828",114,16,12,5,15,21,1,2,99,1,24,3,1,9,5,23,2,9999,1
"829",137,18,12,7,14,11,8,2,99,1,27,4,1,9,2,23,5,1990,4
"830",193,24,12,6,14,1,1,1,12,1,42,7,1,2,1,23,10,1989,1
"831",206,25,12,7,3,10,1,2,99,1,21,3,1,9,3,23,1,1991,1
"832",217,26,12,1,10,2,5,2,99,1,56,10,1,9,3,23,1,1986,1
"833",234,28,12,3,22,7,1,2,99,1,38,6,1,1,5,23,2,1992,1
"834",31,2,1,7,9,17,1,1,99,1,22,3,1,1,4,24,1,9999,1
"835",76,10,1,1,13,17,12,1,99,1,35,6,1,9,4,24,1,9999,2
"836",107,15,1,6,13,1,1,2,1,1,25,4,1,9,4,24,99,9999,1
"837",108,15,1,6,17,1,1,2,1,1,25,4,1,9,4,24,99,9999,1
"838",248,31,1,1,15,20,11,1,99,1,19,2,1,9,4,24,1,9999,2
"839",85,11,2,5,2,9,1,1,99,1,22,3,1,9,4,24,6,9999,1
"840",92,13,2,7,15,17,1,1,99,1,22,3,1,2,4,24,6,9999,2
"841",185,27,2,7,22,1,1,2,4,1,24,3,1,9,4,24,4,9999,1
"842",33,5,3,6,22,5,2,2,99,1,16,2,1,9,4,24,1,2010,1
"843",200,28,3,1,23,16,1,2,2,1,30,5,1,1,4,24,5,9999,3
"844",76,13,4,3,14,13,1,1,99,1,22,3,1,9,4,24,3,2007,1
"845",13,2,5,1,22,17,3,2,99,9,999,99,9,9,1,24,2,9999,1
"846",29,6,5,5,0,16,1,1,99,1,24,3,1,9,4,24,1,9999,2
"847",115,16,5,1,18,10,14,1,99,1,25,4,1,1,4,24,1,2008,1
"848",87,11,6,6,6,5,1,1,99,1,25,4,1,1,4,24,1,9999,1
"849",120,16,6,4,3,1,15,1,99,1,28,4,1,2,4,24,1,2009,3
"850",74,11,7,1,14,21,1,2,2,1,22,3,1,1,4,24,3,2010,1
"851",15,3,8,3,2,1,1,2,18,1,18,2,1,1,4,24,1,9999,1
"852",159,22,8,1,0,22,12,1,99,1,22,3,1,9,4,24,1,9999,2
"853",202,29,8,1,13,12,1,1,99,1,45,8,1,9,4,24,6,9999,2
"854",13,3,9,6,20,5,1,1,99,1,26,4,1,9,4,24,4,9999,2
"855",117,17,9,6,17,1,1,2,15,1,25,4,1,9,4,24,5,9999,2
"856",141,23,10,7,20,5,1,1,99,1,17,2,2,9,4,24,5,2010,2
"857",188,31,10,1,19,22,8,1,99,1,21,3,1,2,4,24,1,2010,2
"858",56,8,11,2,16,4,1,1,99,1,24,3,1,9,4,24,14,9999,3
"859",62,9,11,3,3,5,1,1,99,1,38,6,1,2,4,24,1,9999,2
"860",66,9,11,3,14,17,1,1,99,1,17,2,2,9,4,24,1,9999,1
"861",196,23,11,3,18,8,2,2,99,1,22,3,1,9,4,24,1,2010,2
"862",8,2,12,5,22,7,1,1,99,1,999,11,1,9,4,24,1,9999,2
"863",74,10,12,6,8,12,1,2,99,1,20,3,1,9,4,24,1,2009,1
"864",182,21,12,3,1,4,16,2,99,1,24,3,1,1,4,24,3,9999,2
"865",204,25,12,7,17,21,1,2,99,1,18,2,1,9,4,24,1,9999,1
"866",209,25,12,7,20,17,9,2,99,1,33,5,1,1,4,24,2,2006,1
"867",241,30,12,5,21,1,1,1,6,1,22,3,1,1,4,24,1,9999,4
"868",80,10,2,4,18,14,6,1,99,1,32,5,1,9,1,25,3,9999,1
"869",122,16,5,1,13,1,1,2,12,1,26,4,1,1,2,26,11,1993,1
"870",4,1,8,1,5,1,10,2,1,1,25,4,1,1,2,26,4,1993,1
"871",166,24,8,3,11,20,1,1,99,1,54,9,1,1,13,27,7,9999,1
"872",24,4,5,3,10,18,4,1,99,1,45,8,1,9,4,28,99,2005,1
"873",267,31,5,2,11,7,1,1,99,1,52,9,1,1,4,28,5,9999,1
"874",244,30,12,5,17,10,10,2,99,1,29,4,1,2,4,28,3,2001,1
"875",75,10,3,4,11,5,2,1,99,1,37,6,1,1,6,29,2,1989,1
"876",150,20,6,1,11,2,1,1,99,1,35,6,1,1,5,29,3,1993,1
"877",21,2,11,3,7,7,12,1,99,1,29,4,1,9,6,29,2,9999,1
"878",125,18,2,5,19,1,1,2,18,1,44,7,1,9,7,3,7,9999,1
"879",123,17,5,2,20,1,1,2,14,1,32,5,1,9,12,3,7,1992,1
"880",103,14,6,2,12,1,1,2,5,1,40,7,1,1,12,3,1,1991,1
"881",40,6,7,3,23,1,1,2,1,1,29,4,1,9,12,3,1,9999,1
"882",202,31,7,7,20,1,8,2,5,1,29,4,1,2,12,3,1,9999,1
"883",151,18,11,5,19,1,1,2,7,9,999,99,9,1,12,3,1,9999,1
"884",149,19,1,3,8,9,1,2,11,9,999,99,9,9,9,30,4,9999,1
"885",191,24,1,1,15,10,1,2,99,1,55,10,1,2,9,30,14,2009,1
"886",34,5,3,6,17,6,1,1,99,1,23,3,1,2,2,30,4,2002,3
"887",88,11,3,5,1,1,1,2,1,1,33,5,1,9,2,30,3,9999,1
"888",155,23,3,3,9,1,1,2,13,1,68,10,1,9,1,30,5,2006,1
"889",196,28,3,1,12,1,8,2,4,1,50,9,1,1,1,30,8,1999,1
"890",101,17,4,7,16,3,8,1,99,1,66,10,1,9,2,30,5,9999,3
"891",169,29,4,5,14,5,1,1,99,1,49,8,1,2,1,30,3,9999,1
"892",1,1,5,7,3,1,1,2,9,1,40,7,1,1,2,30,4,2005,1
"893",35,8,5,7,6,1,8,2,3,1,21,3,1,2,1,30,2,9999,2
"894",126,17,5,2,22,1,1,2,11,1,36,6,1,9,1,30,9,2011,1
"895",127,18,5,3,18,6,9,1,99,1,25,4,1,2,1,30,99,9999,1
"896",166,21,5,6,2,12,1,1,1,2,28,4,1,2,2,30,3,1997,2
"897",58,9,6,4,15,1,1,2,2,1,46,8,1,1,3,30,2,2009,1
"898",107,14,6,2,4,16,1,1,99,1,26,4,1,1,5,30,2,9999,3
"899",118,16,6,4,13,1,1,1,17,1,35,6,1,9,5,30,2,9999,1
"900",190,25,6,6,5,4,1,1,99,1,21,3,1,9,1,30,6,9999,3
"901",62,9,7,6,18,1,8,2,8,2,34,5,1,1,1,30,1,2009,1
"902",91,13,7,3,0,12,17,1,99,1,20,3,1,9,5,30,2,2011,1
"903",106,18,7,1,14,5,1,1,99,1,33,5,1,9,5,30,2,9999,1
"904",138,23,7,6,2,1,1,2,11,2,32,5,1,9,1,30,9,9999,2
"905",185,28,8,7,20,1,1,2,1,1,27,4,1,2,1,30,2,2002,1
"906",192,28,8,7,18,2,1,1,99,1,28,4,1,1,5,30,2,2011,1
"907",10,3,9,6,4,1,16,2,3,1,34,5,1,1,1,30,1,9999,1
"908",119,17,9,6,18,1,15,2,99,1,54,9,1,9,2,30,6,1995,1
"909",138,20,9,2,22,1,1,1,1,9,999,99,9,9,4,30,2,9999,1
"910",159,23,9,5,16,1,1,2,6,1,33,5,1,1,1,30,5,2001,1
"911",172,24,9,6,18,17,1,1,99,1,46,8,1,1,5,30,2,2012,1
"912",181,26,9,1,22,1,1,2,13,1,43,7,1,1,2,30,4,9999,2
"913",197,28,9,3,21,1,1,2,5,1,30,5,1,9,1,30,3,2005,1
"914",30,6,10,4,21,6,2,1,99,1,28,4,1,2,11,30,2,2001,1
"915",48,7,11,1,10,1,3,1,99,1,31,5,1,1,3,30,2,9999,1
"916",87,12,11,6,23,1,8,2,4,1,50,9,1,2,1,30,2,2006,1
"917",92,12,11,6,16,13,8,1,99,1,34,5,1,2,9,30,4,9999,3
"918",114,13,11,7,17,1,1,2,10,1,59,10,1,9,2,30,5,9999,3
"919",179,20,11,7,17,2,8,1,99,1,63,10,1,9,9,30,11,2000,1
"920",188,22,11,2,7,1,15,2,3,1,40,7,1,1,5,30,10,9999,1
"921",212,25,11,5,18,18,3,2,99,1,26,4,1,9,3,30,2,2010,3
"922",238,28,11,1,7,1,1,2,1,1,32,5,1,9,3,30,2,1992,1
"923",77,11,12,7,19,1,1,1,18,9,999,11,9,9,1,30,6,9999,3
"924",139,18,12,7,16,2,3,2,99,9,999,11,9,9,5,30,2,9999,4
"925",156,20,12,2,23,1,1,1,12,2,32,5,1,1,1,30,4,9999,2
"926",9,1,1,6,16,1,1,2,5,1,22,3,1,1,4,31,4,9999,2
"927",2,1,2,2,18,9,20,2,2,1,20,3,1,2,4,31,4,9999,1
"928",20,3,2,4,22,22,3,1,99,1,25,4,1,9,4,31,99,9999,1
"929",134,18,2,5,20,17,1,2,99,1,25,4,1,1,4,31,5,9999,1
"930",40,6,3,7,17,12,1,1,99,1,49,8,1,2,4,31,3,9999,1
"931",98,12,3,6,15,14,1,1,99,1,28,4,1,1,4,31,5,9999,3
"932",46,9,5,1,15,1,1,2,18,1,23,3,1,1,4,31,2,9999,1
"933",168,24,6,5,17,1,1,2,6,1,26,4,1,1,4,31,2,9999,1
"934",169,26,7,2,19,3,11,1,99,1,999,99,1,9,4,31,5,9999,99
"935",131,19,8,5,21,1,15,1,99,1,26,4,1,1,4,31,2,9999,1
"936",174,25,9,7,12,1,15,1,99,1,25,4,1,1,4,31,4,9999,1
"937",208,26,1,3,3,12,4,1,99,9,999,99,9,9,5,32,2,9999,3
"938",29,4,2,5,19,6,11,1,99,1,31,5,1,9,5,32,5,1980,1
"939",87,11,2,5,12,4,9,1,99,9,999,99,9,9,7,32,6,9999,3
"940",172,25,2,5,7,1,8,2,5,9,999,99,9,9,7,32,1,9999,2
"941",95,12,3,6,22,10,1,1,99,9,999,99,9,9,5,32,7,9999,4
"942",125,17,3,4,20,10,1,1,99,1,55,10,1,1,5,32,5,9999,1
"943",140,19,3,6,18,1,8,2,4,1,48,8,1,1,12,32,1,1988,1
"944",211,30,3,3,6,1,16,1,99,9,999,99,9,9,7,32,1,9999,3
"945",35,7,4,4,18,6,9,1,99,9,999,99,9,9,5,32,2,9999,1
"946",55,9,4,6,11,9,9,1,99,9,999,99,9,9,5,32,2,9999,4
"947",163,28,4,4,8,1,1,2,18,1,55,10,1,1,12,32,1,9999,1
"948",83,14,5,6,11,1,1,2,1,1,33,5,1,1,7,32,4,2000,1
"949",120,16,5,1,10,1,1,2,1,1,23,3,1,1,12,32,3,9999,1
"950",130,18,5,3,16,5,1,2,1,9,999,99,9,9,5,32,2,9999,1
"951",219,27,5,5,11,1,1,2,9,1,28,4,1,9,12,32,1,9999,1
"952",12,2,6,4,9,9,19,1,99,9,999,99,9,9,7,32,8,9999,4
"953",69,9,6,4,20,14,1,1,99,1,46,8,1,1,5,32,2,1990,1
"954",116,16,6,4,5,1,5,1,99,9,999,99,9,9,7,32,8,9999,4
"955",131,17,6,5,7,4,1,1,99,1,41,7,1,9,5,32,2,9999,1
"956",19,3,7,7,7,12,10,1,99,9,999,99,9,9,7,32,11,9999,4
"957",26,4,7,1,7,1,15,1,99,1,29,4,1,9,5,32,1,9999,1
"958",60,9,7,6,14,1,1,2,10,1,68,10,1,1,1,32,4,9999,1
"959",185,29,7,5,20,1,1,2,10,1,50,9,1,1,1,32,4,2006,1
"960",190,30,7,6,17,1,1,2,1,1,52,9,1,1,5,32,2,9999,1
"961",51,6,8,6,15,12,10,1,99,1,22,3,1,1,5,32,14,9999,1
"962",114,14,8,7,3,1,8,2,6,1,47,8,1,1,5,32,99,9999,1
"963",4,1,9,4,23,7,6,1,99,1,28,4,1,1,5,32,2,9999,2
"964",7,2,9,5,6,9,19,1,99,1,47,8,1,9,5,32,3,9999,4
"965",27,6,9,2,23,1,7,1,99,1,59,10,1,2,12,32,1,9999,1
"966",135,19,9,1,19,1,1,1,1,9,999,99,9,9,5,32,6,9999,1
"967",50,10,10,1,20,10,1,1,99,1,58,10,1,9,6,32,2,9999,1
"968",54,11,10,2,11,1,1,2,1,1,40,7,1,1,11,32,2,2001,1
"969",55,11,10,2,12,1,1,2,11,1,31,5,1,1,5,32,1,9999,2
"970",82,15,10,6,11,1,8,2,6,9,999,99,9,9,12,32,1,9999,1
"971",86,15,10,6,17,11,1,2,2,1,28,4,1,1,5,32,2,9999,1
"972",139,23,10,7,14,1,1,2,11,9,999,99,9,9,12,32,2,9999,2
"973",166,27,10,4,15,13,1,1,99,9,999,99,9,9,5,32,2,9999,1
"974",173,20,11,7,5,1,15,2,8,1,45,8,1,9,1,32,5,9999,2
"975",13,3,12,6,16,1,8,1,8,1,23,3,1,1,1,32,4,9999,1
"976",224,28,12,3,5,1,2,2,99,1,37,6,1,9,1,32,2,2003,3
"977",5,1,1,6,17,11,6,1,99,1,30,5,1,1,3,33,1,2003,3
"978",91,13,1,4,22,1,1,2,13,1,36,6,1,9,1,33,4,2008,3
"979",100,14,1,5,23,5,8,1,99,1,33,5,1,2,3,33,4,2007,2
"980",117,15,1,6,19,3,2,1,99,1,35,6,1,1,9,33,2,9999,1
"981",146,19,1,3,18,1,1,2,12,1,50,9,1,1,1,33,8,1991,1
"982",187,24,1,1,22,22,1,1,99,1,35,6,1,2,1,33,2,2000,2
"983",250,31,1,1,1,6,1,1,99,1,52,9,1,2,3,33,9,2008,3
"984",17,3,2,4,15,1,1,2,1,1,31,5,1,9,2,33,2,1995,1
"985",25,3,2,4,23,12,1,1,99,9,999,99,9,9,2,33,5,2000,2
"986",99,15,2,2,19,5,1,1,99,1,37,6,1,1,1,33,6,1997,1
"987",100,15,2,2,12,5,1,2,1,1,47,8,1,9,1,33,4,9999,1
"988",123,17,2,4,18,15,1,1,99,2,18,2,1,1,1,33,9,1997,2
"989",132,18,2,5,8,5,11,1,99,1,999,99,1,9,2,33,6,1994,1
"990",169,24,2,4,0,11,2,1,99,1,24,3,1,1,11,33,2,2007,1
