"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","g_edad","Fallecidos_Lesionados","Otro_g_edad_fall_les"
"7024",7024,3,4,3,17,3,1,105,1,18,2,18,4,1,4,99,6,5,99,2,2,3
"7025",7025,3,4,3,9,2,1,115,1,1,1,82,8,1,12,2,3,5,13,10,2,7
"7026",7026,3,4,3,18,4,1,115,1,0,1,7,3,2,4,99,6,5,99,1,2,2
"7027",7027,3,4,3,16,3,1,110,1,1,1,32,5,1,99,99,6,5,99,5,2,4
"7028",7028,3,4,3,13,3,20,2001,2,0,1,10,4,2,4,99,6,5,99,1,2,2
"7029",7029,3,4,3,5,1,19,1901,2,0,1,19,4,1,99,99,6,5,99,2,1,3
"7030",7030,3,4,3,20,4,6,601,2,0,1,18,4,1,99,99,6,5,99,2,1,3
"7031",7031,3,4,3,19,4,10,1001,1,0,1,40,6,1,14,1,6,5,2,7,2,4
"7032",7032,3,4,3,19,4,12,1201,1,0,1,17,4,2,99,99,6,5,99,2,2,3
"7033",7033,3,4,3,20,4,13,1301,1,0,1,32,5,1,99,99,6,5,99,5,2,4
"7034",7034,3,4,3,18,4,8,801,1,0,1,22,4,1,99,99,6,5,99,3,2,3
"7035",7035,3,4,3,9,2,16,1601,1,0,1,54,7,1,4,99,6,5,99,9,2,5
"7036",7036,3,4,3,2,1,2,201,1,0,1,24,4,1,14,99,6,5,99,3,2,3
"7037",7037,4,4,4,11,2,1,101,1,9,2,73,8,1,4,99,5,5,2,10,2,7
"7038",7038,4,4,4,12,3,1,101,1,2,2,22,4,1,9,99,6,5,99,3,2,3
"7039",7039,4,4,4,12,3,1,101,1,2,2,3,2,2,9,99,6,5,99,1,2,1
"7040",7040,4,4,4,10,2,20,2001,1,1,1,22,4,1,99,2,6,5,44,3,2,3
"7041",7041,4,4,4,19,4,6,603,2,0,1,66,8,2,2,11,6,5,44,10,1,6
"7042",7042,4,4,4,15,3,12,1201,2,0,1,29,5,1,4,99,6,5,40,4,2,3
"7043",7043,4,4,4,2,1,17,1701,2,0,1,22,4,1,99,99,6,5,99,3,2,3
"7044",7044,5,4,5,19,4,22,2201,2,0,1,33,5,1,2,2,6,5,23,5,2,4
"7045",7045,5,4,5,19,4,22,2201,2,0,2,27,5,1,2,2,6,5,23,4,2,3
"7046",7046,5,4,5,0,1,20,2001,2,0,1,22,4,1,99,99,6,5,99,3,2,3
"7047",7047,5,4,5,21,4,19,1901,2,0,1,21,4,1,99,99,6,5,99,3,2,3
"7048",7048,5,4,5,19,4,5,501,2,0,1,26,5,1,5,2,4,5,23,4,2,3
"7049",7049,5,4,5,12,3,17,1701,2,0,1,7,3,2,2,99,6,5,44,1,2,2
"7050",7050,5,4,5,19,4,3,306,2,0,1,24,4,1,99,99,6,5,99,3,1,3
"7051",7051,6,4,6,15,3,1,101,1,3,1,15,4,2,2,1,2,5,44,2,2,3
"7052",7052,6,4,6,12,3,1,102,2,0,2,51,7,1,2,4,6,5,37,9,2,5
"7053",7053,6,4,6,12,3,1,102,2,0,1,10,4,2,2,4,6,5,37,1,2,2
"7054",7054,6,4,6,22,4,1,115,2,0,1,29,5,1,99,99,6,5,99,4,2,3
"7055",7055,6,4,6,10,2,5,501,2,0,1,24,4,1,4,99,6,5,99,3,2,3
"7056",7056,6,4,6,5,1,6,601,2,0,1,74,8,1,4,1,4,5,99,10,2,7
"7057",7057,6,4,6,17,3,10,1001,2,0,1,4,2,2,3,1,6,5,99,1,2,1
"7058",7058,6,4,6,20,4,10,1001,2,0,1,999,9,1,99,99,6,5,99,11,1,8
"7059",7059,6,4,6,20,4,10,1006,2,0,1,25,5,1,99,99,6,5,99,4,1,3
"7060",7060,6,4,6,15,3,12,1201,2,0,2,76,8,1,99,99,6,5,99,10,1,7
"7061",7061,6,4,6,21,4,12,1201,2,0,1,24,4,1,99,99,6,5,99,3,2,3
"7062",7062,6,4,6,21,4,12,1201,2,0,1,15,4,2,99,99,6,5,99,2,2,3
"7063",7063,6,4,6,14,3,16,1601,2,0,1,7,3,2,3,9,3,5,44,1,2,2
"7064",7064,6,4,6,21,4,18,1801,2,0,1,50,7,1,99,99,6,5,99,9,1,5
"7065",7065,6,4,6,1,1,17,1711,2,0,2,15,4,2,4,99,6,5,99,2,2,3
"7066",7066,6,4,6,22,4,4,401,2,0,1,21,4,1,99,99,6,5,99,3,2,3
"7067",7067,7,4,7,23,4,1,101,1,21,1,999,9,1,99,99,6,5,99,11,1,8
"7068",7068,7,4,7,0,1,1,101,1,21,1,999,9,1,99,99,6,5,99,11,1,8
"7069",7069,7,4,7,18,4,1,115,1,10,1,4,2,2,1,5,4,5,99,1,2,1
"7070",7070,7,4,7,13,3,22,2201,2,0,1,20,4,1,4,1,5,5,24,3,2,3
"7071",7071,7,4,7,22,4,22,2201,2,0,1,999,9,1,4,1,6,5,21,11,1,8
"7072",7072,7,4,7,16,3,19,1901,2,0,1,26,5,1,9,2,4,5,30,4,2,3
"7073",7073,7,4,7,2,1,19,1901,2,0,2,22,4,1,99,99,6,5,99,3,2,3
"7074",7074,7,4,7,15,3,9,901,2,0,1,31,5,1,1,5,6,5,32,5,2,4
"7075",7075,7,4,7,18,4,9,901,2,0,1,21,4,1,3,99,6,5,44,3,2,3
"7076",7076,7,4,7,20,4,9,901,2,0,1,17,4,2,6,99,6,5,15,2,1,3
"7077",7077,7,4,7,23,4,8,801,2,0,1,69,8,1,99,99,6,5,99,10,1,6
"7078",7078,7,4,7,12,3,18,1801,2,0,2,3,2,2,99,99,6,5,99,1,2,1
"7079",7079,7,4,7,23,4,4,401,2,0,1,26,5,1,99,99,6,5,99,4,2,3
"7080",7080,8,4,1,16,3,1,101,1,3,1,24,4,1,99,99,6,5,99,3,2,3
"7081",7081,8,4,1,20,4,19,1905,2,0,1,46,6,1,99,99,6,5,99,8,2,5
"7082",7082,8,4,1,19,4,11,1101,1,1,1,93,8,1,1,8,3,5,44,10,2,7
"7083",7083,8,4,1,8,2,12,1201,2,0,1,27,5,1,3,3,6,5,99,4,2,3
"7084",7084,8,4,1,12,3,13,1316,2,0,1,85,8,1,3,1,3,5,44,10,2,7
"7085",7085,8,4,1,17,3,16,1601,2,0,1,38,5,1,8,2,6,5,42,6,2,4
"7086",7086,8,4,1,21,4,16,1615,2,0,2,6,3,2,9,2,4,5,44,1,2,2
"7087",7087,9,4,2,19,4,6,614,2,0,1,26,5,1,4,99,6,5,2,4,2,3
"7088",7088,9,4,2,15,3,16,1601,2,0,2,9,3,2,4,99,6,5,40,1,2,2
"7089",7089,9,4,2,8,2,1,102,2,0,1,15,4,2,12,99,6,5,3,2,1,3
"7090",7090,9,4,2,9,2,1,101,1,9,1,23,4,1,1,2,6,5,34,3,2,3
"7091",7091,9,4,2,18,4,1,101,1,17,2,12,4,2,4,99,6,5,99,1,2,2
"7092",7092,9,4,2,16,3,1,106,2,0,1,21,4,1,4,1,5,5,42,3,2,3
"7093",7093,10,4,3,19,4,1,102,2,0,1,17,4,2,7,99,6,5,99,2,2,3
"7094",7094,10,4,3,19,4,1,102,2,0,1,14,4,2,7,99,6,5,99,1,2,2
"7095",7095,10,4,3,13,3,1,101,1,7,1,32,5,1,7,99,4,5,22,5,2,4
"7096",7096,10,4,3,7,2,1,115,1,9,1,23,4,1,3,2,6,5,44,3,2,3
"7097",7097,10,4,3,22,4,1,108,1,6,1,19,4,1,3,99,6,5,99,2,2,3
"7098",7098,10,4,3,15,3,21,2101,1,0,1,44,6,1,5,2,6,5,99,7,2,4
"7099",7099,10,4,3,15,3,21,2101,1,0,2,37,5,1,5,2,6,5,99,6,2,4
"7100",7100,10,4,3,23,4,20,2001,2,0,1,28,5,1,99,99,6,5,99,4,2,3
"7101",7101,10,4,3,18,4,5,507,2,0,1,70,8,1,4,5,4,5,2,10,2,7
"7102",7102,10,4,3,0,1,10,1010,2,0,2,9,3,2,1,99,6,5,99,1,2,2
"7103",7103,11,4,4,18,4,1,101,1,18,2,14,4,2,12,3,6,5,47,1,2,2
"7104",7104,11,4,4,9,2,1,115,2,0,1,31,5,1,7,7,6,5,99,5,2,4
"7105",7105,11,4,4,5,1,20,2001,2,0,1,26,5,1,99,99,6,5,99,4,2,3
"7106",7106,11,4,4,11,2,11,1101,1,6,1,60,8,1,4,99,5,5,36,10,2,6
"7107",7107,11,4,4,23,4,17,1703,2,0,1,30,5,1,3,6,6,5,44,5,2,4
"7108",7108,11,4,4,17,3,17,1703,2,0,1,15,4,2,4,99,6,5,99,2,2,3
"7109",7109,11,4,4,17,3,17,1703,2,0,1,78,8,1,4,99,6,5,99,10,2,7
"7110",7110,11,4,4,17,3,17,1703,2,0,1,5,3,2,1,99,6,5,99,1,2,2
"7111",7111,11,4,4,17,3,7,704,2,0,1,44,6,1,5,2,3,5,22,7,2,4
"7112",7112,12,4,5,18,4,5,501,2,0,1,11,4,2,4,1,6,5,24,1,2,2
"7113",7113,12,4,5,23,4,1,110,1,5,1,28,5,1,99,99,6,5,99,4,1,3
"7114",7114,12,4,5,12,3,22,2201,2,0,2,43,6,1,4,99,6,5,99,7,2,4
"7115",7115,13,4,6,21,4,1,101,1,11,1,23,4,1,99,99,6,5,99,3,2,3
"7116",7116,13,4,6,23,4,1,101,1,7,1,999,9,1,1,10,6,5,44,11,1,8
"7117",7117,13,4,6,19,4,1,101,1,7,2,1,2,2,1,3,4,5,32,1,2,1
"7118",7118,13,4,6,19,4,1,101,1,7,2,1,2,2,1,3,4,5,32,1,2,1
"7119",7119,13,4,6,23,4,1,110,1,6,2,30,5,1,3,2,3,5,13,5,2,4
"7120",7120,13,4,6,23,4,20,2001,2,0,1,23,4,1,99,99,6,5,99,3,2,3
"7121",7121,13,4,6,12,3,20,2001,2,0,1,10,4,2,99,99,6,5,99,1,2,2
"7122",7122,13,4,6,20,4,5,501,2,0,1,3,2,2,4,99,4,5,2,1,2,1
"7123",7123,13,4,6,2,1,11,1101,2,0,1,21,4,1,99,99,6,5,99,3,1,3
"7124",7124,13,4,6,15,3,12,1201,2,0,2,27,5,1,1,4,3,5,32,4,2,3
"7125",7125,13,4,6,20,4,13,1301,2,0,1,35,5,1,3,1,2,5,32,6,2,4
"7126",7126,13,4,6,14,3,13,1301,2,0,1,76,8,1,99,99,6,5,99,10,1,7
"7127",7127,13,4,6,12,3,16,1601,2,0,1,5,3,2,99,99,6,5,99,1,2,2
"7128",7128,13,4,6,20,4,4,401,2,0,1,33,5,1,99,99,6,5,99,5,2,4
"7129",7129,13,4,6,22,4,3,301,2,0,1,25,5,1,99,99,6,5,99,4,2,3
"7130",7130,13,4,6,20,4,3,301,2,0,1,21,4,1,99,99,6,5,99,3,1,3
"7131",7131,14,4,7,11,2,1,105,1,18,1,70,8,1,3,1,2,5,44,10,2,7
"7132",7132,14,4,7,10,2,19,1901,2,0,1,37,5,1,99,99,6,5,99,6,1,4
"7133",7133,14,4,7,21,4,5,501,2,0,1,50,7,1,1,99,6,5,20,9,1,5
"7134",7134,14,4,7,20,4,12,1201,2,0,1,31,5,1,3,1,2,5,44,5,2,4
"7135",7135,14,4,7,19,4,16,1601,2,0,1,11,4,2,3,2,6,5,44,1,1,2
"7136",7136,15,4,1,15,3,1,102,1,10,2,78,8,1,11,2,4,5,42,10,2,7
"7137",7137,15,4,1,16,3,1,101,1,7,2,8,3,2,1,3,4,5,32,1,2,2
"7138",7138,15,4,1,16,3,1,101,1,7,2,8,3,2,1,3,4,5,32,1,2,2
"7139",7139,15,4,1,20,4,11,1101,2,0,1,44,6,1,6,2,6,5,99,7,1,4
"7140",7140,15,4,1,22,4,13,1301,2,0,1,42,6,1,99,99,6,5,99,7,1,4
"7141",7141,15,4,1,7,2,14,1401,2,0,2,60,8,1,4,99,6,5,99,10,2,6
"7142",7142,19,4,2,14,3,1,105,1,18,2,2,2,2,3,6,6,5,44,1,2,1
"7143",7143,16,4,2,22,4,1,102,1,14,1,38,5,1,3,99,6,5,99,6,2,4
"7144",7144,16,4,2,10,2,6,601,2,0,1,60,8,1,3,3,2,5,11,10,2,6
"7145",7145,16,4,2,10,2,10,1001,2,0,1,59,7,1,4,1,5,5,21,10,2,5
"7146",7146,16,4,2,10,2,11,1101,2,0,1,44,6,1,6,99,6,5,99,7,2,4
"7147",7147,16,4,2,22,4,12,1201,2,0,1,999,9,1,99,99,6,5,99,11,1,8
"7148",7148,16,4,2,15,3,2,201,2,0,2,12,4,2,4,1,6,5,99,1,2,2
"7149",7149,16,4,2,20,4,18,1801,2,0,1,64,8,1,1,99,6,5,99,10,2,6
"7150",7150,16,4,2,14,3,7,701,2,0,1,16,4,2,99,99,6,5,99,2,2,3
"7151",7151,17,4,3,15,3,1,101,1,12,2,31,5,1,3,2,4,5,13,5,2,4
"7152",7152,17,4,3,12,3,1,108,1,11,1,28,5,1,2,3,5,5,20,4,2,3
"7153",7153,17,4,3,22,4,1,114,2,0,2,35,5,1,4,99,6,5,99,6,2,4
"7154",7154,17,4,3,18,4,9,924,2,0,2,4,2,2,4,99,6,5,36,1,2,1
"7155",7155,17,4,3,15,3,7,701,2,0,1,17,4,2,3,99,6,5,99,2,2,3
"7156",7156,18,4,4,18,4,1,117,1,7,1,57,7,1,1,99,3,5,20,10,2,5
"7157",7157,18,4,4,18,4,1,117,1,7,2,17,4,2,1,3,6,5,44,2,2,3
"7158",7158,18,4,4,13,3,1,115,1,3,1,34,5,1,4,99,6,5,99,5,2,4
"7159",7159,18,4,4,7,2,10,1012,1,0,1,33,5,1,4,3,4,5,42,5,2,4
"7160",7160,18,4,4,18,4,10,1001,1,1,1,66,8,1,1,99,6,5,99,10,2,6
"7161",7161,18,4,4,8,2,16,1613,2,0,1,48,6,1,5,99,6,5,99,8,1,5
"7162",7162,18,4,4,0,1,7,710,2,0,1,32,5,1,3,3,3,5,44,5,2,4
"7163",7163,19,4,5,13,3,1,101,1,3,1,10,4,2,1,6,6,5,44,1,2,2
"7164",7164,19,4,5,21,4,1,101,1,8,2,38,5,1,11,6,6,5,34,6,2,4
"7165",7165,19,4,5,0,1,1,101,1,18,1,21,4,1,1,4,3,5,99,3,2,3
"7166",7166,19,4,5,18,4,1,108,1,7,2,49,6,1,4,5,6,5,2,8,2,5
"7167",7167,19,4,5,0,1,22,2215,2,0,1,31,5,1,4,99,4,5,21,5,2,4
"7168",7168,19,4,5,7,2,12,1215,2,0,2,14,4,2,99,99,6,5,99,1,2,2
"7169",7169,19,4,5,7,2,16,1604,2,0,1,25,5,1,5,2,4,5,99,4,2,3
"7170",7170,19,4,5,19,4,16,1601,2,0,1,53,7,1,99,99,6,5,99,9,2,5
"7171",7171,20,4,6,23,4,1,101,1,3,2,38,5,1,1,7,2,5,34,6,2,4
"7172",7172,20,4,6,20,4,1,101,1,11,1,12,4,2,4,5,5,5,42,1,2,2
"7173",7173,20,4,6,20,4,1,101,1,7,1,38,5,1,1,99,6,5,99,6,2,4
"7174",7174,20,4,6,9,2,19,1904,2,0,1,46,6,1,13,99,6,5,99,8,1,5
"7175",7175,20,4,6,22,4,5,501,2,0,1,37,5,1,6,99,6,5,99,6,2,4
"7176",7176,20,4,6,21,4,6,605,2,0,2,9,3,1,4,2,4,5,21,1,2,2
"7177",7177,20,4,6,17,3,12,1217,2,0,1,999,9,1,3,10,6,5,44,11,2,8
"7178",7178,20,4,6,17,3,12,1217,2,0,1,46,6,1,3,10,6,5,44,8,2,5
"7179",7179,20,4,6,16,3,12,1201,1,2,1,27,5,1,6,3,6,5,15,4,1,3
"7180",7180,20,4,6,17,3,13,1301,2,0,1,23,4,1,4,99,6,5,99,3,2,3
"7181",7181,20,4,6,15,3,17,1708,2,0,2,13,4,2,4,5,6,5,99,1,2,2
"7182",7182,20,4,6,20,4,3,310,2,0,1,14,4,2,1,5,3,5,32,1,2,2
"7183",7183,21,4,7,20,4,1,115,1,1,1,35,5,1,1,2,3,5,30,6,2,4
"7184",7184,21,4,7,13,3,16,1602,2,0,1,23,4,1,7,6,4,5,30,3,1,3
"7185",7185,22,4,1,15,3,1,101,1,9,1,69,8,1,1,9,3,5,21,10,2,6
"7186",7186,22,4,1,15,3,1,105,1,6,1,59,7,1,12,1,6,5,99,10,2,5
"7187",7187,22,4,1,13,3,1,115,1,2,1,62,8,1,6,2,3,5,22,10,2,6
"7188",7188,22,4,1,22,4,22,2201,2,0,1,14,4,2,99,99,6,5,99,1,2,2
"7189",7189,22,4,1,6,2,5,501,2,0,1,21,4,1,99,99,6,5,99,3,1,3
"7190",7190,22,4,1,22,4,10,1001,2,0,1,23,4,1,4,3,6,5,21,3,2,3
"7191",7191,22,4,1,11,2,16,1601,2,0,1,13,4,2,1,99,3,5,37,1,2,2
"7192",7192,22,4,1,19,4,4,401,2,0,1,35,5,1,3,6,6,5,99,6,2,4
"7193",7193,22,4,1,19,4,4,401,2,0,1,42,6,1,99,99,6,5,99,7,2,4
"7194",7194,23,4,2,18,4,1,101,1,7,1,26,5,1,1,4,4,5,20,4,2,3
"7195",7195,23,4,2,19,4,8,801,2,0,1,51,7,1,99,99,6,5,99,9,1,5
"7196",7196,23,4,2,12,3,3,301,2,0,1,62,8,1,5,2,6,5,19,10,1,6
"7197",7197,24,4,3,17,3,1,105,2,0,1,13,4,2,12,6,6,5,22,1,2,2
"7198",7198,24,4,3,10,2,1,101,1,7,1,48,6,1,1,3,6,5,44,8,2,5
"7199",7199,24,4,3,10,2,1,110,1,8,1,55,7,1,1,1,6,5,37,10,2,5
"7200",7200,24,4,3,10,2,1,110,1,8,1,40,6,1,1,1,6,5,37,7,2,4
"7201",7201,24,4,3,11,2,10,1001,2,0,1,999,9,1,99,99,6,5,99,11,1,8
"7202",7202,24,4,3,22,4,8,801,2,0,1,999,9,1,99,99,6,5,99,11,2,8
"7203",7203,24,4,3,21,4,2,201,2,0,1,47,6,1,5,2,5,5,23,8,2,5
"7204",7204,25,4,4,7,2,1,101,1,7,1,56,7,1,1,6,6,5,47,10,2,5
"7205",7205,25,4,4,22,4,9,901,2,0,1,19,4,1,6,99,6,5,99,2,1,3
"7206",7206,25,4,4,0,1,8,801,2,0,1,999,9,1,99,99,6,5,99,11,2,8
"7207",7207,25,4,4,13,3,2,201,2,0,1,35,5,1,3,99,6,5,44,6,2,4
"7208",7208,25,4,4,13,3,2,201,2,0,1,19,4,1,99,99,6,5,99,2,2,3
"7209",7209,26,4,5,18,4,1,101,1,21,1,21,4,1,1,99,4,5,20,3,2,3
"7210",7210,26,4,5,22,4,1,108,1,7,1,17,4,2,1,99,4,5,44,2,2,3
"7211",7211,26,4,5,15,3,19,1901,2,0,1,37,5,1,1,99,6,5,99,6,2,4
"7212",7212,26,4,5,22,4,5,506,2,0,1,999,9,1,1,99,6,5,99,11,1,8
"7213",7213,26,4,5,16,3,10,1002,1,12,1,999,9,1,1,99,6,5,99,11,2,8
"7214",7214,26,4,5,16,3,12,1202,2,0,1,75,8,1,4,1,6,5,99,10,2,7
"7215",7215,26,4,5,10,2,13,1301,1,5,2,21,4,1,3,1,2,5,44,3,2,3
"7216",7216,26,4,5,15,3,16,1604,1,1,1,12,4,2,1,2,2,5,44,1,2,2
"7217",7217,26,4,5,21,4,16,1601,1,12,1,20,4,1,4,1,6,5,99,3,2,3
"7218",7218,26,4,5,20,4,14,1404,2,0,1,30,5,1,5,1,6,5,99,5,2,4
"7219",7219,26,4,5,7,2,4,406,2,0,1,85,8,1,1,99,6,5,99,10,2,7
"7220",7220,27,4,6,22,4,1,101,1,7,1,28,5,1,4,5,5,5,99,4,2,3
"7221",7221,27,4,6,23,4,7,710,2,0,1,33,5,1,2,4,6,5,44,5,2,4
"7222",7222,27,4,6,23,4,7,710,2,0,2,26,5,1,2,4,6,5,44,4,2,3
"7223",7223,27,4,6,19,4,3,301,2,0,2,22,4,1,1,2,3,5,44,3,2,3
"7224",7224,28,4,7,2,1,1,114,2,0,1,24,4,1,1,99,6,5,32,3,2,3
"7225",7225,28,4,7,17,3,1,114,2,0,2,24,4,1,1,99,6,5,20,3,2,3
"7226",7226,28,4,7,23,4,6,609,2,0,1,27,5,1,99,99,6,5,99,4,1,3
"7227",7227,28,4,7,22,4,10,1001,2,0,1,25,5,1,4,1,6,5,21,4,2,3
"7228",7228,28,4,7,0,1,17,1701,2,0,1,28,5,1,4,3,6,5,14,4,2,3
"7229",7229,28,4,7,20,4,7,701,2,0,1,21,4,1,5,99,6,5,99,3,1,3
"7230",7230,28,4,7,20,4,7,701,2,0,1,29,5,1,5,99,6,5,99,4,2,3
"7231",7231,28,4,7,20,4,7,701,2,0,1,22,4,1,5,99,6,5,99,3,2,3
"7232",7232,29,4,1,7,2,5,511,2,0,1,47,6,1,1,4,4,5,32,8,1,5
"7233",7233,29,4,1,22,4,16,1613,2,0,1,40,6,1,6,99,6,5,99,7,1,4
"7234",7234,29,4,1,13,3,11,1101,2,0,1,65,8,1,99,99,6,5,99,10,1,6
"7235",7235,30,4,2,20,4,17,1701,1,0,1,18,4,1,1,99,6,5,99,2,2,3
"7236",7236,30,4,2,15,3,1,101,1,11,1,65,8,1,12,6,6,5,99,10,1,6
"7237",7237,30,4,2,22,4,1,101,1,11,2,999,9,1,99,99,6,5,99,11,1,8
"7238",7238,30,4,2,11,2,1,101,1,19,2,24,4,1,12,1,6,5,33,3,2,3
"7239",7239,30,4,2,13,3,13,1301,2,0,1,13,4,2,99,99,6,5,99,1,1,2
"7240",7240,30,4,2,3,1,14,1413,2,0,1,17,4,2,1,5,6,5,99,2,1,3
"7241",7241,30,4,2,14,3,7,701,2,0,1,30,5,1,99,99,6,5,99,5,1,4
"7242",7242,1,5,3,22,4,1,101,1,12,1,999,9,1,3,99,6,5,99,11,1,8
"7243",7243,1,5,3,10,2,1,110,2,0,1,26,5,1,3,9,2,5,37,4,2,3
"7244",7244,1,5,3,9,2,5,501,2,0,2,56,7,1,1,6,6,5,21,10,2,5
"7245",7245,1,5,3,16,3,6,601,2,0,2,27,5,1,4,1,4,5,2,4,2,3
"7246",7246,1,5,3,20,4,11,1101,2,0,1,20,4,1,1,4,6,5,20,3,2,3
"7247",7247,1,5,3,20,4,11,1101,2,0,1,14,4,2,1,4,6,5,20,1,2,2
"7248",7248,1,5,3,16,3,18,1801,2,0,1,16,4,2,3,99,6,5,99,2,2,3
"7249",7249,1,5,3,10,2,14,1401,2,0,1,52,7,1,1,5,3,5,32,9,2,5
"7250",7250,2,5,4,20,4,1,101,1,3,1,85,8,1,4,5,5,5,2,10,2,7
"7251",7251,2,5,4,17,3,1,101,1,10,1,24,4,1,3,4,3,5,44,3,2,3
"7252",7252,2,5,4,22,4,13,1301,2,0,1,30,5,1,4,99,6,5,99,5,2,4
"7253",7253,2,5,4,12,3,13,1301,2,0,2,72,8,1,3,14,2,5,44,10,2,7
"7254",7254,2,5,4,22,4,13,1301,2,0,1,999,9,1,3,14,2,5,44,11,2,8
"7255",7255,2,5,4,15,3,18,1801,2,0,1,16,4,2,3,2,6,5,99,2,2,3
"7256",7256,2,5,4,14,3,18,1801,2,0,2,39,5,1,99,99,6,5,99,6,2,4
"7257",7257,2,5,4,15,3,17,1701,2,0,1,46,6,1,3,4,6,5,44,8,2,5
"7258",7258,3,5,5,16,3,1,101,1,1,2,999,9,1,1,4,4,5,34,11,2,8
"7259",7259,3,5,5,20,4,1,101,1,17,1,17,4,2,1,9,6,5,21,2,2,3
"7260",7260,3,5,5,21,4,1,115,2,0,1,35,5,1,3,2,3,5,37,6,2,4
"7261",7261,3,5,5,20,4,21,2101,2,0,1,45,6,1,99,99,6,5,99,8,1,5
"7262",7262,3,5,5,22,4,2,201,2,0,2,18,4,1,99,99,6,5,99,2,2,3
"7263",7263,3,5,5,14,3,4,401,2,0,1,50,7,1,3,99,6,5,99,9,2,5
"7264",7264,4,5,6,9,2,1,102,1,3,1,20,4,1,2,9,6,5,44,3,2,3
"7265",7265,4,5,6,9,2,1,102,1,3,2,20,4,1,2,9,6,5,44,3,2,3
"7266",7266,4,5,6,18,4,1,101,1,12,1,22,4,1,4,5,6,5,99,3,2,3
"7267",7267,4,5,6,13,3,21,2101,2,0,2,88,8,1,12,2,3,5,22,10,2,7
"7268",7268,4,5,6,7,2,6,601,2,0,1,22,4,1,99,99,6,5,99,3,1,3
"7269",7269,4,5,6,18,4,10,1001,2,0,1,24,4,1,5,2,6,5,99,3,1,3
"7270",7270,4,5,6,2,1,17,1701,2,0,1,77,8,1,99,99,6,5,99,10,2,7
"7271",7271,5,5,7,15,3,1,102,2,0,1,27,5,1,4,5,6,5,99,4,2,3
"7272",7272,5,5,7,15,3,1,102,2,0,1,23,4,1,4,5,6,5,99,3,2,3
"7273",7273,5,5,7,13,3,1,115,2,0,1,57,7,1,2,4,6,5,99,10,1,5
"7274",7274,5,5,7,19,4,1,108,2,1,1,16,4,2,3,11,2,5,44,2,2,3
"7275",7275,5,5,7,14,3,1,110,1,8,1,20,4,1,99,99,6,5,99,3,2,3
"7276",7276,5,5,7,12,3,22,2201,2,0,1,82,8,1,4,99,6,5,99,10,2,7
"7277",7277,5,5,7,12,3,22,2201,2,0,1,34,5,1,4,99,6,5,99,5,2,4
"7278",7278,5,5,7,12,3,22,2201,2,0,1,82,8,1,4,99,6,5,99,10,2,7
"7279",7279,5,5,7,19,4,19,1901,2,0,1,46,6,1,99,99,6,5,99,8,1,5
"7280",7280,5,5,7,20,4,5,501,2,0,1,84,8,1,99,99,6,5,99,10,1,7
"7281",7281,5,5,7,10,2,9,901,2,0,1,29,5,1,9,2,6,5,33,4,2,3
"7282",7282,5,5,7,20,4,15,1501,2,0,1,37,5,1,4,1,6,5,2,6,1,4
"7283",7283,5,5,7,23,4,17,1701,2,0,1,999,9,1,3,1,3,5,99,11,1,8
"7284",7284,5,5,7,11,2,7,701,2,0,2,50,7,1,99,99,6,5,99,9,2,5
"7285",7285,5,5,7,20,4,7,701,2,0,1,22,4,1,99,99,6,5,99,3,1,3
"7286",7286,6,5,1,11,2,6,610,2,0,1,8,3,2,3,99,6,5,44,1,2,2
"7287",7287,6,5,1,13,3,15,1501,2,0,1,8,3,2,4,1,6,5,2,1,2,2
"7288",7288,6,5,1,17,3,4,414,2,0,2,7,3,2,4,1,6,5,2,1,2,2
"7289",7289,7,5,2,15,3,1,101,1,7,2,11,4,2,3,2,4,5,23,1,2,2
"7290",7290,7,5,2,19,4,1,115,2,12,1,47,6,1,99,99,6,5,99,8,2,5
"7291",7291,7,5,2,16,3,5,501,1,3,1,74,8,1,4,99,6,5,99,10,1,7
"7292",7292,7,5,2,7,2,7,701,2,12,1,70,8,1,3,99,6,5,99,10,2,7
"7293",7293,8,5,3,18,4,1,101,1,18,1,70,8,1,1,3,6,5,30,10,2,7
"7294",7294,8,5,3,9,2,1,117,1,7,1,46,6,1,99,99,6,5,99,8,1,5
"7295",7295,8,5,3,11,2,1,108,1,3,1,64,8,1,12,1,6,5,3,10,1,6
"7296",7296,8,5,3,17,3,5,511,1,0,1,33,5,1,3,1,6,5,32,5,2,4
"7297",7297,8,5,3,16,3,16,1613,2,0,1,17,4,2,99,99,6,5,99,2,2,3
"7298",7298,8,5,3,16,3,16,1613,2,0,1,19,4,1,99,99,6,5,99,2,2,3
"7299",7299,8,5,3,9,2,2,208,2,0,2,78,8,1,99,99,6,5,99,10,1,7
"7300",7300,8,5,3,9,2,17,1701,1,2,2,31,5,1,4,99,5,5,14,5,2,4
"7301",7301,9,5,4,22,4,1,108,2,1,1,55,7,1,99,99,6,5,99,10,2,5
